PRODUCT,STUDENT_ID,DOMAIN,SUM_NGR_SKILLS_MASTERED,SUM_NGR_SKILLS_PASSED_IN_PLACEMENT,CNT_TOTAL_NGR_SKILLS_AVAILABLE,PCT_SKILL_GROWTH
my_math_academy,1423034,Number and operations,2,0,45,0.044444
my_math_academy,1423035,Algebraic reasoning,1,0,5,0.200000
my_math_academy,1423035,Classification and Patterns,2,0,6,0.333333
my_math_academy,1423035,Data analysis,2,0,6,0.333333
my_math_academy,1423035,Geometry and Spatial Sense,1,0,6,0.166667
my_math_academy,1423035,Geometry and measurement,5,3,15,0.333333
my_math_academy,1423035,Measurement,2,0,2,1.000000
my_math_academy,1423035,Number Sense,4,17,33,0.121212
my_math_academy,1423035,Number and operations,3,19,45,0.066667
my_math_academy,1423036,Geometry and measurement,4,0,15,0.266667
my_math_academy,1423036,Measurement,1,0,2,0.500000
my_math_academy,1423036,Number Sense,5,0,33,0.151515
my_math_academy,1423036,Number and operations,5,0,45,0.111111
my_math_academy,1423037,Algebraic reasoning,1,1,5,0.200000
my_math_academy,1423037,Classification and Patterns,1,0,6,0.166667
my_math_academy,1423037,Data analysis,1,0,6,0.166667
my_math_academy,1423037,Geometry and measurement,5,0,15,0.333333
my_math_academy,1423037,Measurement,1,0,2,0.500000
my_math_academy,1423037,Number Sense,4,21,33,0.121212
my_math_academy,1423037,Number and operations,4,25,45,0.088889
my_math_academy,1423042,Algebraic reasoning,1,0,5,0.200000
my_math_academy,1423042,Classification and Patterns,0,6,6,0.000000
my_math_academy,1423042,Data analysis,0,6,6,0.000000
my_math_academy,1423042,Geometry and Spatial Sense,0,6,6,0.000000
my_math_academy,1423042,Geometry and measurement,0,15,15,0.000000
my_math_academy,1423042,Measurement,0,2,2,0.000000
my_math_academy,1423042,Number Sense,8,17,33,0.242424
my_math_academy,1423042,Number and operations,12,19,45,0.266667
my_math_academy,1423043,Geometry and measurement,1,0,15,0.066667
my_math_academy,1423043,Number Sense,4,0,33,0.121212
my_math_academy,1423043,Number and operations,4,0,45,0.088889
my_math_academy,1423044,Geometry and measurement,2,0,15,0.133333
my_math_academy,1423044,Number Sense,17,0,33,0.515152
my_math_academy,1423044,Number and operations,17,0,45,0.377778
my_math_academy,1423045,Classification and Patterns,2,3,6,0.333333
my_math_academy,1423045,Data analysis,2,3,6,0.333333
my_math_academy,1423045,Geometry and Spatial Sense,3,1,6,0.500000
my_math_academy,1423045,Geometry and measurement,4,7,15,0.266667
my_math_academy,1423045,Measurement,1,0,2,0.500000
my_math_academy,1423045,Number Sense,4,10,33,0.121212
my_math_academy,1423045,Number and operations,4,10,45,0.088889
my_math_academy,1423046,Algebraic reasoning,1,26,37,0.027027
my_math_academy,1423046,Data analysis,1,0,6,0.166667
my_math_academy,1423046,Geometry and measurement,1,5,19,0.052632
my_math_academy,1423046,Number and operations,1,65,120,0.008333
my_math_academy,1423047,Algebraic reasoning,2,0,37,0.054054
my_math_academy,1423047,Data analysis,0,5,6,0.000000
my_math_academy,1423047,Geometry and measurement,1,12,19,0.052632
my_math_academy,1423047,Number and operations,18,13,98,0.183673
my_math_academy,1423048,Algebraic reasoning,14,0,37,0.378378
my_math_academy,1423048,Data analysis,5,0,6,0.833333
my_math_academy,1423048,Geometry and measurement,10,3,19,0.526316
my_math_academy,1423048,Number and operations,31,6,98,0.316327
my_math_academy,1423050,Algebraic reasoning,2,1,5,0.400000
my_math_academy,1423050,Classification and Patterns,5,0,6,0.833333
my_math_academy,1423050,Data analysis,5,0,6,0.833333
my_math_academy,1423050,Geometry and Spatial Sense,4,0,6,0.666667
my_math_academy,1423050,Geometry and measurement,13,0,15,0.866667
my_math_academy,1423050,Joining and Separating,0,1,2,0.000000
my_math_academy,1423050,Measurement,2,0,2,1.000000
my_math_academy,1423050,Number Sense,7,25,33,0.212121
my_math_academy,1423050,Number and operations,7,33,45,0.155556
my_math_academy,1423051,Algebraic reasoning,0,1,5,0.000000
my_math_academy,1423051,Geometry and measurement,5,0,15,0.333333
my_math_academy,1423051,Measurement,2,0,2,1.000000
my_math_academy,1423051,Number Sense,8,4,33,0.242424
my_math_academy,1423051,Number and operations,8,6,45,0.177778
my_math_academy,1423054,Algebraic reasoning,2,26,37,0.054054
my_math_academy,1423054,Geometry and measurement,0,5,19,0.000000
my_math_academy,1423054,Number and operations,0,65,120,0.000000
my_math_academy,1423055,Algebraic reasoning,0,32,37,0.000000
my_math_academy,1423055,Data analysis,1,5,6,0.166667
my_math_academy,1423055,Geometry and measurement,3,13,19,0.157895
my_math_academy,1423055,Number and operations,0,81,120,0.000000
my_math_academy,1423056,Algebraic reasoning,2,0,37,0.054054
my_math_academy,1423056,Data analysis,5,0,6,0.833333
my_math_academy,1423056,Geometry and measurement,12,0,19,0.631579
my_math_academy,1423056,Number and operations,15,6,98,0.153061
my_math_academy,1423057,Algebraic reasoning,3,0,37,0.081081
my_math_academy,1423057,Data analysis,6,0,6,1.000000
my_math_academy,1423057,Geometry and measurement,15,0,19,0.789474
my_math_academy,1423057,Number and operations,15,8,98,0.153061
my_math_academy,1423058,Algebraic reasoning,4,0,37,0.108108
my_math_academy,1423058,Data analysis,5,0,6,0.833333
my_math_academy,1423058,Geometry and measurement,12,0,19,0.631579
my_math_academy,1423058,Number and operations,4,19,98,0.040816
my_math_academy,1423059,Algebraic reasoning,9,2,37,0.243243
my_math_academy,1423059,Data analysis,5,0,6,0.833333
my_math_academy,1423059,Geometry and measurement,10,3,19,0.526316
my_math_academy,1423059,Number and operations,27,27,98,0.275510
my_math_academy,1423060,Algebraic reasoning,2,0,5,0.400000
my_math_academy,1423060,Classification and Patterns,1,0,6,0.166667
my_math_academy,1423060,Data analysis,1,0,6,0.166667
my_math_academy,1423060,Geometry and measurement,1,3,15,0.066667
my_math_academy,1423060,Number Sense,7,17,33,0.212121
my_math_academy,1423060,Number and operations,7,19,45,0.155556
my_math_academy,1423061,Geometry and measurement,3,0,15,0.200000
my_math_academy,1423061,Number Sense,11,0,33,0.333333
my_math_academy,1423061,Number and operations,11,0,45,0.244444
my_math_academy,1423062,Algebraic reasoning,0,1,5,0.000000
my_math_academy,1423062,Classification and Patterns,0,5,6,0.000000
my_math_academy,1423062,Data analysis,0,5,6,0.000000
my_math_academy,1423062,Geometry and Spatial Sense,0,4,6,0.000000
my_math_academy,1423062,Geometry and measurement,0,13,15,0.000000
my_math_academy,1423062,Joining and Separating,0,1,2,0.000000
my_math_academy,1423062,Measurement,0,2,2,0.000000
my_math_academy,1423062,Number Sense,0,25,33,0.000000
my_math_academy,1423062,Number and operations,0,33,45,0.000000
my_math_academy,1423063,Algebraic reasoning,0,5,5,0.000000
my_math_academy,1423063,Classification and Patterns,0,5,6,0.000000
my_math_academy,1423063,Data analysis,0,5,6,0.000000
my_math_academy,1423063,Geometry and Spatial Sense,0,4,6,0.000000
my_math_academy,1423063,Geometry and measurement,0,13,15,0.000000
my_math_academy,1423063,Joining and Separating,0,2,2,0.000000
my_math_academy,1423063,Measurement,0,2,2,0.000000
my_math_academy,1423063,Number Sense,0,27,33,0.000000
my_math_academy,1423063,Number and operations,0,34,45,0.000000
my_math_academy,1423064,Algebraic reasoning,2,0,5,0.400000
my_math_academy,1423064,Classification and Patterns,5,0,6,0.833333
my_math_academy,1423064,Data analysis,5,0,6,0.833333
my_math_academy,1423064,Geometry and Spatial Sense,4,0,6,0.666667
my_math_academy,1423064,Geometry and measurement,12,0,15,0.800000
my_math_academy,1423064,Measurement,2,0,2,1.000000
my_math_academy,1423064,Number Sense,8,20,33,0.242424
my_math_academy,1423064,Number and operations,11,24,45,0.244444
my_math_academy,1423065,Algebraic reasoning,1,1,5,0.200000
my_math_academy,1423065,Geometry and measurement,4,0,15,0.266667
my_math_academy,1423065,Measurement,2,0,2,1.000000
my_math_academy,1423065,Number Sense,4,4,33,0.121212
my_math_academy,1423065,Number and operations,4,6,45,0.088889
my_math_academy,1423066,Algebraic reasoning,1,1,5,0.200000
my_math_academy,1423066,Geometry and measurement,3,0,15,0.200000
my_math_academy,1423066,Measurement,1,0,2,0.500000
my_math_academy,1423066,Number Sense,8,4,33,0.242424
my_math_academy,1423066,Number and operations,8,6,45,0.177778
my_math_academy,1423067,Algebraic reasoning,1,1,5,0.200000
my_math_academy,1423067,Classification and Patterns,5,0,6,0.833333
my_math_academy,1423067,Data analysis,5,0,6,0.833333
my_math_academy,1423067,Geometry and Spatial Sense,4,0,6,0.666667
my_math_academy,1423067,Geometry and measurement,12,0,15,0.800000
my_math_academy,1423067,Joining and Separating,0,2,2,0.000000
my_math_academy,1423067,Measurement,2,0,2,1.000000
my_math_academy,1423067,Number Sense,6,26,33,0.181818
my_math_academy,1423067,Number and operations,8,34,45,0.177778
my_math_academy,1423068,Algebraic reasoning,4,1,5,0.800000
my_math_academy,1423068,Classification and Patterns,1,5,6,0.166667
my_math_academy,1423068,Data analysis,1,5,6,0.166667
my_math_academy,1423068,Geometry and Spatial Sense,2,4,6,0.333333
my_math_academy,1423068,Geometry and measurement,2,13,15,0.133333
my_math_academy,1423068,Measurement,0,2,2,0.000000
my_math_academy,1423068,Number Sense,12,14,33,0.363636
my_math_academy,1423068,Number and operations,14,16,45,0.311111
my_math_academy,1423069,Algebraic reasoning,3,0,5,0.600000
my_math_academy,1423069,Classification and Patterns,0,6,6,0.000000
my_math_academy,1423069,Data analysis,0,6,6,0.000000
my_math_academy,1423069,Geometry and Spatial Sense,0,6,6,0.000000
my_math_academy,1423069,Geometry and measurement,0,15,15,0.000000
my_math_academy,1423069,Joining and Separating,0,2,2,0.000000
my_math_academy,1423069,Measurement,0,2,2,0.000000
my_math_academy,1423069,Number Sense,8,22,33,0.242424
my_math_academy,1423069,Number and operations,12,28,45,0.266667
my_math_academy,1423070,Geometry and measurement,5,0,15,0.333333
my_math_academy,1423070,Measurement,2,0,2,1.000000
my_math_academy,1423070,Number Sense,2,0,33,0.060606
my_math_academy,1423070,Number and operations,2,0,45,0.044444
my_math_academy,1423072,Algebraic reasoning,2,1,5,0.400000
my_math_academy,1423072,Classification and Patterns,1,5,6,0.166667
my_math_academy,1423072,Data analysis,1,5,6,0.166667
my_math_academy,1423072,Geometry and Spatial Sense,2,4,6,0.333333
my_math_academy,1423072,Geometry and measurement,2,13,15,0.133333
my_math_academy,1423072,Measurement,0,2,2,0.000000
my_math_academy,1423072,Number Sense,6,14,33,0.181818
my_math_academy,1423072,Number and operations,6,16,45,0.133333
my_math_academy,1423073,Algebraic reasoning,2,0,5,0.400000
my_math_academy,1423073,Classification and Patterns,1,0,6,0.166667
my_math_academy,1423073,Data analysis,1,0,6,0.166667
my_math_academy,1423073,Geometry and measurement,2,3,15,0.133333
my_math_academy,1423073,Measurement,1,0,2,0.500000
my_math_academy,1423073,Number Sense,5,17,33,0.151515
my_math_academy,1423073,Number and operations,5,19,45,0.111111
my_math_academy,1423074,Geometry and measurement,2,0,15,0.133333
my_math_academy,1423074,Measurement,2,0,2,1.000000
my_math_academy,1423074,Number Sense,7,0,33,0.212121
my_math_academy,1423074,Number and operations,9,0,45,0.200000
my_math_academy,1423075,Algebraic reasoning,2,1,5,0.400000
my_math_academy,1423075,Classification and Patterns,4,1,6,0.666667
my_math_academy,1423075,Data analysis,4,1,6,0.666667
my_math_academy,1423075,Geometry and Spatial Sense,2,1,6,0.333333
my_math_academy,1423075,Geometry and measurement,6,5,15,0.400000
my_math_academy,1423075,Measurement,2,0,2,1.000000
my_math_academy,1423075,Number Sense,5,14,33,0.151515
my_math_academy,1423075,Number and operations,5,16,45,0.111111
my_math_academy,1423076,Algebraic reasoning,2,3,5,0.400000
my_math_academy,1423076,Classification and Patterns,1,5,6,0.166667
my_math_academy,1423076,Data analysis,1,5,6,0.166667
my_math_academy,1423076,Geometry and Spatial Sense,2,4,6,0.333333
my_math_academy,1423076,Geometry and measurement,2,13,15,0.133333
my_math_academy,1423076,Joining and Separating,0,2,2,0.000000
my_math_academy,1423076,Measurement,0,2,2,0.000000
my_math_academy,1423076,Number Sense,6,26,33,0.181818
my_math_academy,1423076,Number and operations,6,38,45,0.133333
my_math_academy,1423077,Algebraic reasoning,2,1,5,0.400000
my_math_academy,1423077,Classification and Patterns,1,0,6,0.166667
my_math_academy,1423077,Data analysis,1,0,6,0.166667
my_math_academy,1423077,Geometry and measurement,6,0,15,0.400000
my_math_academy,1423077,Measurement,2,0,2,1.000000
my_math_academy,1423077,Number Sense,9,21,33,0.272727
my_math_academy,1423077,Number and operations,13,25,45,0.288889
my_math_academy,1423078,Geometry and measurement,5,0,15,0.333333
my_math_academy,1423078,Measurement,2,0,2,1.000000
my_math_academy,1423078,Number Sense,13,0,33,0.393939
my_math_academy,1423078,Number and operations,13,0,45,0.288889
my_math_academy,1423079,Algebraic reasoning,2,1,5,0.400000
my_math_academy,1423079,Geometry and measurement,3,0,15,0.200000
my_math_academy,1423079,Number Sense,10,4,33,0.303030
my_math_academy,1423079,Number and operations,10,6,45,0.222222
my_math_academy,1423080,Algebraic reasoning,2,0,5,0.400000
my_math_academy,1423080,Classification and Patterns,2,0,6,0.333333
my_math_academy,1423080,Data analysis,2,0,6,0.333333
my_math_academy,1423080,Geometry and Spatial Sense,1,0,6,0.166667
my_math_academy,1423080,Geometry and measurement,4,3,15,0.266667
my_math_academy,1423080,Measurement,1,0,2,0.500000
my_math_academy,1423080,Number Sense,8,17,33,0.242424
my_math_academy,1423080,Number and operations,11,19,45,0.244444
my_math_academy,1423081,Algebraic reasoning,3,1,5,0.600000
my_math_academy,1423081,Classification and Patterns,5,0,6,0.833333
my_math_academy,1423081,Data analysis,5,0,6,0.833333
my_math_academy,1423081,Geometry and Spatial Sense,4,0,6,0.666667
my_math_academy,1423081,Geometry and measurement,13,0,15,0.866667
my_math_academy,1423081,Measurement,2,0,2,1.000000
my_math_academy,1423081,Number Sense,23,4,33,0.696970
my_math_academy,1423081,Number and operations,25,6,45,0.555556
my_math_academy,1423082,Algebraic reasoning,2,0,5,0.400000
my_math_academy,1423082,Geometry and measurement,5,0,15,0.333333
my_math_academy,1423082,Measurement,2,0,2,1.000000
my_math_academy,1423082,Number Sense,23,0,33,0.696970
my_math_academy,1423082,Number and operations,25,0,45,0.555556
my_math_academy,1423083,Algebraic reasoning,0,5,5,0.000000
my_math_academy,1423083,Geometry and measurement,5,0,15,0.333333
my_math_academy,1423083,Joining and Separating,0,2,2,0.000000
my_math_academy,1423083,Measurement,2,0,2,1.000000
my_math_academy,1423083,Number Sense,2,27,33,0.060606
my_math_academy,1423083,Number and operations,4,34,45,0.088889
my_math_academy,1423085,Algebraic reasoning,3,0,5,0.600000
my_math_academy,1423085,Classification and Patterns,0,6,6,0.000000
my_math_academy,1423085,Data analysis,0,6,6,0.000000
my_math_academy,1423085,Geometry and Spatial Sense,0,6,6,0.000000
my_math_academy,1423085,Geometry and measurement,0,15,15,0.000000
my_math_academy,1423085,Joining and Separating,0,2,2,0.000000
my_math_academy,1423085,Measurement,0,2,2,0.000000
my_math_academy,1423085,Number Sense,11,22,33,0.333333
my_math_academy,1423085,Number and operations,17,28,45,0.377778
my_math_academy,1423087,Algebraic reasoning,2,0,5,0.400000
my_math_academy,1423087,Classification and Patterns,1,1,6,0.166667
my_math_academy,1423087,Data analysis,1,1,6,0.166667
my_math_academy,1423087,Geometry and Spatial Sense,0,1,6,0.000000
my_math_academy,1423087,Geometry and measurement,2,5,15,0.133333
my_math_academy,1423087,Joining and Separating,0,1,2,0.000000
my_math_academy,1423087,Measurement,1,0,2,0.500000
my_math_academy,1423087,Number Sense,3,21,33,0.090909
my_math_academy,1423087,Number and operations,2,27,45,0.044444
my_math_academy,1423088,Algebraic reasoning,14,0,37,0.378378
my_math_academy,1423088,Data analysis,5,0,6,0.833333
my_math_academy,1423088,Geometry and measurement,10,3,19,0.526316
my_math_academy,1423088,Number and operations,31,2,98,0.316327
my_math_academy,1472391,Geometry and measurement,3,0,15,0.200000
my_math_academy,1472391,Measurement,1,0,2,0.500000
my_math_academy,1472391,Number Sense,7,0,33,0.212121
my_math_academy,1472391,Number and operations,8,0,45,0.177778
my_math_academy,1477815,Algebraic reasoning,1,23,37,0.027027
my_math_academy,1477815,Data analysis,5,0,6,0.833333
my_math_academy,1477815,Geometry and measurement,7,5,19,0.368421
my_math_academy,1477815,Number and operations,0,65,120,0.000000
my_math_academy,1477816,Geometry and measurement,3,0,15,0.200000
my_math_academy,1477816,Measurement,2,0,2,1.000000
my_math_academy,1477816,Number Sense,4,0,33,0.121212
